FIPS ,State,County,2010 Census Population,"Population Estimate, 2011","Population Estimate, 2012","Population Estimate, 2013","Population Estimate, 2014","Population Estimate, 2015","Population Estimate, 2016"
01069,AL,Houston ,101547,102480,103382,103614,104177,104225,104056
01071,AL,Jackson ,53227,53275,53087,52939,52580,52298,52138
01073,AL,Jefferson ,658466,657669,657639,658578,659733,660007,659521
01075,AL,Lamar ,14564,14301,14257,14192,14062,13902,13918
01077,AL,Lauderdale ,92709,92593,92694,92713,93005,92477,92318
01079,AL,Lawrence ,34339,34052,33788,33570,33432,33133,33244
01081,AL,Lee ,140247,144123,148289,151411,154277,156767,158991
01083,AL,Limestone ,82782,85571,87368,88904,90640,91622,92753
01085,AL,Lowndes ,11299,11117,10835,10685,10524,10422,10358
01087,AL,Macon ,21452,21317,20632,20016,19594,19215,18963
01089,AL,Madison ,334811,339594,342773,346704,350121,353302,356967
01091,AL,Marengo ,21027,20728,20451,20208,20086,19912,19673
01093,AL,Marion ,30776,30725,30520,30283,30250,30145,29998
01095,AL,Marshall ,93019,93885,94182,94318,94320,94693,95157
01097,AL,Mobile ,412992,413178,413760,413884,414342,414634,414836
01099,AL,Monroe ,23068,22795,22593,22154,21902,21697,21530
01101,AL,Montgomery ,229363,229174,228708,227841,227193,226868,226349
01103,AL,Morgan ,119490,119988,120123,119652,119602,119387,119012
01105,AL,Perry ,10591,10518,10184,9995,9842,9683,9574
01107,AL,Pickens ,19746,19366,19359,19370,20332,20827,20324
01109,AL,Pike ,32899,32999,33113,33592,33020,33376,33286
01111,AL,Randolph ,22913,22807,22623,22629,22468,22703,22652
01113,AL,Russell ,52947,54891,57626,59240,59282,58858,58172
01115,AL,St. Clair ,83593,84351,85168,86225,86482,86986,88019
01117,AL,Shelby ,195085,197975,200789,203825,205990,208527,210622
01119,AL,Sumter ,13763,13512,13448,13409,13283,13244,13040
01121,AL,Talladega ,82291,81847,81941,81277,81216,80749,80103
01123,AL,Tallapoosa ,41616,41459,41144,41139,41027,40755,40727
01125,AL,Tuscaloosa ,194656,196696,198581,200681,202671,204321,206102
01127,AL,Walker ,67023,66661,66211,65934,65564,65291,64967
01129,AL,Washington ,17581,17336,17115,16881,16891,16901,16756
01131,AL,Wilcox ,11670,11482,11355,11194,11028,11030,10986
01133,AL,Winston ,24484,24334,24171,24150,24083,23854,23805
02013,AK,Aleutians East ,3141,3251,3285,3302,3296,3317,3296
02016,AK,Aleutians West ,5561,5586,5688,5715,5780,5739,5647
02020,AK,Anchorage Municipality,291826,296397,298527,301143,300429,298312,298192
02050,AK,Bethel ,17013,17466,17695,17865,17959,17940,17968
02060,AK,Bristol Bay ,997,1037,983,954,942,892,898
02068,AK,Denali Borough,1826,1875,1913,1940,1907,1913,1953
02070,AK,Dillingham ,4847,4963,4963,4994,4989,4999,4954
02090,AK,Fairbanks North Star Borough,97581,98100,100330,100879,99295,99639,100605
02100,AK,Haines ,2508,2572,2572,2551,2537,2484,2496
02105,AK,Hoonah-Angoon Census Area,2150,2111,2131,2128,2081,2118,2078
02110,AK,Juneau ,31275,32175,32434,32604,32511,32603,32468
02122,AK,Kenai Peninsula ,55400,56369,56952,57059,57626,58044,58506
02130,AK,Ketchikan Gateway Borough,13477,13639,13711,13673,13758,13689,13746
02150,AK,Kodiak Island ,13592,13807,14051,14066,13953,13789,13732
02158,AK,Kusilvak ,7459,7657,7792,7950,8063,8109,8049
02164,AK,Lake and Peninsula ,1631,1652,1644,1654,1628,1567,1562
02170,AK,Matanuska-Susitna Borough,88995,91831,93791,95923,98196,101120,104365
02180,AK,Nome,9492,9834,9873,9897,9834,9875,9917
02185,AK,North Slope ,9430,9536,9662,9741,9708,9690,9606
02188,AK,Northwest Arctic ,7523,7722,7721,7714,7744,7764,7673
02195,AK,Petersburg ,3815,3246,3263,3245,3175,3149,3149
02198,AK,Prince of Wales-Hyder ,5559,6378,6375,6394,6393,6360,6347
02220,AK,Sitka ,8881,8907,9048,9001,8883,8844,8830
02230,AK,Skagway ,968,958,990,1004,1031,1058,1088
02240,AK,Southeast Fairbanks ,7029,7144,7179,7001,6968,6826,6876
02261,AK,Valdez-Cordova ,9636,9737,9729,9764,9453,9308,9355
02275,AK,Wrangell ,2369,2381,2402,2417,2376,2400,2411
02282,AK,Yakutat ,662,654,657,643,642,620,601
02290,AK,Yukon-Koyukuk ,5588,5728,5728,5658,5548,5541,5526
04001,AZ,Apache ,71518,72391,72968,72021,72034,71594,73112
04003,AZ,Cochise ,131346,132960,131843,129554,127321,126395,125770
04005,AZ,Coconino ,134421,134186,135999,136641,137695,139076,140908
04007,AZ,Gila ,53597,53486,53036,53039,53124,53138,53556
04009,AZ,Graham ,37220,37083,36958,37401,38013,37673,37599
04011,AZ,Greenlee ,8437,8585,8763,8905,9315,9525,9613
04012,AZ,La Paz ,20489,20496,20365,20379,20313,20147,20317
04013,AZ,Maricopa ,3817117,3870806,3942959,4011219,4083931,4161637,4242997
04015,AZ,Mohave ,200186,202635,203126,202622,202985,204165,205249
04017,AZ,Navajo ,107449,107435,107037,107443,108178,108363,110026
04019,AZ,Pima ,980263,987816,992490,996634,1003157,1008205,1016206
04021,AZ,Pinal ,375770,378007,382259,384978,396024,406220,418540
04023,AZ,Santa Cruz ,47420,47600,47321,46903,46387,46137,45985
04025,AZ,Yavapai ,211033,211138,212350,215027,218405,221584,225562
04027,AZ,Yuma ,195751,202539,202160,201851,203111,203706,205631
05001,AR,Arkansas ,19019,18880,18978,18777,18502,18373,18214
05003,AR,Ashley ,21853,21656,21491,21234,20920,20810,20492
05005,AR,Baxter ,41513,41280,41068,40962,40797,41070,41062
05007,AR,Benton ,221339,228788,234243,238778,243991,250851,258291
05009,AR,Boone ,36903,37055,37356,37412,37206,37229,37304
05011,AR,Bradley ,11508,11445,11273,11133,11024,11053,10996
05013,AR,Calhoun ,5368,5288,5306,5214,5175,5209,5144
05015,AR,Carroll ,27446,27443,27574,27745,27742,27744,27646
05017,AR,Chicot ,11800,11683,11473,11344,11196,10985,10945
05019,AR,Clark ,22995,22943,22807,22650,22663,22642,22657
05021,AR,Clay ,16083,15827,15568,15312,15143,15067,14920
05023,AR,Cleburne ,25970,25942,25824,25710,25670,25469,25264
05025,AR,Cleveland ,8689,8665,8615,8539,8410,8299,8241
05027,AR,Columbia ,24552,24696,24429,24294,24078,24140,23901
05029,AR,Conway ,21273,21146,21205,21145,21019,20994,20937
05031,AR,Craighead ,96443,98371,99948,101654,102621,104362,105835
05033,AR,Crawford ,61948,61829,61940,61696,61840,61894,62267
05035,AR,Crittenden ,50902,50520,50065,49730,49538,48985,49235
05037,AR,Cross ,17870,17746,17651,17492,17182,17282,17037
05039,AR,Dallas ,8116,8078,7979,7922,7735,7583,7469
05041,AR,Desha ,13008,12709,12575,12467,12245,12007,11876
05043,AR,Drew ,18509,18721,18762,18682,18669,18675,18651
05045,AR,Faulkner ,113237,116297,118534,119299,120683,121343,122227
05047,AR,Franklin ,18125,18002,17957,17934,17767,17709,17626
05049,AR,Fulton ,12245,12296,12246,12243,12130,12188,12123
05051,AR,Garland ,96024,96617,96794,96986,97183,97154,97477
05053,AR,Grant ,17853,17954,18026,18035,18059,18030,18082
05055,AR,Greene ,42090,42732,43166,43078,43717,44167,44598
05057,AR,Hempstead ,22609,22507,22346,22392,22289,22038,21974
05059,AR,Hot Spring ,32923,33115,33457,33495,33389,33483,33374
05061,AR,Howard ,13789,13821,13693,13527,13488,13350,13377
05063,AR,Independence ,36647,36831,36925,36873,37113,37073,37168
05065,AR,Izard ,13696,13579,13522,13386,13508,13454,13433
05067,AR,Jackson ,17997,17854,17649,17690,17565,17350,17221
05069,AR,Jefferson ,77435,76033,74618,73150,72376,71764,70016
05071,AR,Johnson ,25540,25692,25911,25896,25998,26146,26176
05073,AR,Lafayette ,7645,7540,7441,7245,7119,6981,6847
05075,AR,Lawrence ,17415,17293,17047,17067,16987,16741,16735
05077,AR,Lee ,10424,10277,10162,9991,9798,9645,9310
05079,AR,Lincoln ,14134,14322,14139,14023,13967,13841,13705
05081,AR,Little River ,13171,12965,12920,12739,12525,12445,12451
05083,AR,Logan ,22353,22283,22018,22111,21959,21796,21792
05085,AR,Lonoke ,68356,69447,70101,70807,71563,71697,72228
05087,AR,Madison ,15717,15681,15619,15684,15714,15717,16072
05089,AR,Marion ,16653,16655,16616,16446,16421,16214,16325
05091,AR,Miller ,43462,43750,43649,43440,43556,43899,43787
05093,AR,Mississippi ,46480,46036,45531,44687,44243,43699,42835
05095,AR,Monroe ,8149,8070,7843,7670,7612,7415,7169
05097,AR,Montgomery ,9487,9383,9320,9222,9107,8972,8879
05099,AR,Nevada ,8997,9009,8911,8791,8689,8553,8398
05101,AR,Newton ,8330,8278,8087,8078,7914,7923,7936
05103,AR,Ouachita ,26120,25727,25405,24969,24799,24370,24098
05105,AR,Perry ,10445,10392,10336,10337,10244,10182,10132
05107,AR,Phillips ,21757,21413,20762,20437,19938,19534,18975
05109,AR,Pike ,11291,11239,11270,11126,11002,10854,10832
05111,AR,Poinsett ,24583,24446,24293,24156,24155,24028,24023
05113,AR,Polk ,20662,20562,20440,20361,20252,20225,20173
05115,AR,Pope ,61754,62646,62631,62538,63094,63492,63779
05117,AR,Prairie ,8715,8578,8460,8364,8314,8280,8251
05119,AR,Pulaski ,382748,386776,388905,391312,392633,392932,393250
05121,AR,Randolph ,17969,17974,17854,17621,17540,17455,17448
05123,AR,St. Francis ,28258,27960,27907,27408,27026,26578,26196
05125,AR,Saline ,107118,109901,111758,114287,115780,117358,118703
05127,AR,Scott ,11233,11223,10986,10874,10659,10510,10277
05129,AR,Searcy ,8195,8069,7988,7979,7908,7850,7967
05131,AR,Sebastian ,125744,126909,127418,127127,126827,127590,127793
05133,AR,Sevier ,17058,17166,17153,17297,17377,17226,16910
05135,AR,Sharp ,17264,17274,17061,17084,16904,16931,17157
05137,AR,Stone ,12394,12563,12610,12490,12445,12430,12539
05139,AR,Union ,41639,41375,40864,40603,40158,40158,39887
05141,AR,Van Buren ,17295,17197,17167,16992,16893,16780,16628
05143,AR,Washington ,203065,207833,211497,215979,219891,224233,228049
05145,AR,White ,77076,78116,78670,78635,78532,79013,79263
05147,AR,Woodruff ,7260,7189,7068,7042,6886,6727,6641
05149,AR,Yell ,22185,21935,21804,21768,21850,21607,21552
06001,CA,Alameda ,1510271,1532019,1555542,1581226,1608868,1632747,1647704
06003,CA,Alpine ,1175,1109,1123,1141,1104,1106,1071
06005,CA,Amador ,38091,37524,37089,36576,36739,37026,37383
06007,CA,Butte ,220000,219987,221180,222116,223974,225251,226864
06009,CA,Calaveras ,45578,45106,44760,44577,44589,44840,45171
06011,CA,Colusa ,21419,21366,21323,21322,21256,21318,21588
06013,CA,Contra Costa ,1049025,1066126,1078242,1094030,1108996,1123231,1135127
06015,CA,Del Norte ,28610,28466,28212,27837,27252,27301,27540
06017,CA,El Dorado ,181058,180863,180558,181427,183031,184359,185625
06019,CA,Fresno ,930450,940496,946844,953762,963151,972130,979915
06021,CA,Glenn ,28122,28186,27938,27915,27982,27961,28085
06023,CA,Humboldt ,134623,135243,134663,134555,134665,135383,136646
06025,CA,Imperial ,174528,176227,177287,177194,178866,179806,180883
06027,CA,Inyo ,18546,18403,18408,18418,18410,18251,18144
06029,CA,Kern ,839631,849484,855808,864454,872138,879497,884788
06031,CA,Kings ,152982,151895,151042,150480,149669,150331,149785
06033,CA,Lake ,64665,64242,63942,63776,64099,64446,64116
06035,CA,Lassen ,34895,34288,33662,32144,31714,31333,30870
06037,CA,Los Angeles ,9818605,9888476,9953555,10015436,10066615,10112255,10137915
06039,CA,Madera ,150865,151962,151947,151811,154071,154306,154697
06041,CA,Marin ,252409,255457,256064,258506,260516,261054,260651
06043,CA,Mariposa ,18251,18188,17858,17746,17658,17553,17410
06045,CA,Mendocino ,87841,87442,87409,87207,87449,87353,87628
06047,CA,Merced ,255793,259678,261430,262661,265139,267101,268672
06049,CA,Modoc ,9686,9497,9328,9100,9010,8933,8795
06051,CA,Mono ,14202,14407,14325,14020,14045,13885,13981
06053,CA,Monterey ,415057,421157,425799,428064,429902,432007,435232
06055,CA,Napa ,136484,137940,138898,140102,141097,141854,142166
06057,CA,Nevada ,98764,98772,98305,98156,98796,98829,99107
06059,CA,Orange ,3010232,3053884,3084935,3112576,3134438,3156573,3172532
06061,CA,Placer ,348432,356783,361018,366435,370486,374383,380531
06063,CA,Plumas ,20007,19691,19327,18844,18573,18401,18627
06065,CA,Riverside ,2189641,2236146,2264919,2291452,2322455,2352892,2387741
06067,CA,Sacramento ,1418788,1435002,1447236,1460023,1478137,1496644,1514460
06069,CA,San Benito ,55269,56159,56799,57471,58098,58473,59414
06071,CA,San Bernardino ,2035210,2062945,2077247,2087945,2105935,2122545,2140096
06073,CA,San Diego ,3095313,3140692,3181513,3218419,3258856,3290245,3317749
06075,CA,San Francisco ,805235,815672,828816,839280,850424,862004,870887
06077,CA,San Joaquin ,685306,694943,700611,703265,713218,723496,733709
06079,CA,San Luis Obispo ,269637,271176,274487,276191,278877,280960,282887
06081,CA,San Mateo ,718451,728919,739982,748952,756819,763191,764797
06083,CA,Santa Barbara ,423895,425998,430638,435800,440553,443815,446170
06085,CA,Santa Clara ,1781642,1812868,1838988,1866961,1889824,1910105,1919402
06087,CA,Santa Cruz ,262382,264896,266435,268948,270971,273627,274673
06089,CA,Shasta ,177223,177963,178430,179062,179717,179301,179631
06091,CA,Sierra ,3240,3106,3076,3039,2983,2983,2947
06093,CA,Siskiyou ,44900,44673,44147,43632,43476,43483,43603
06095,CA,Solano ,413344,416486,419881,423972,429601,434321,440207
06097,CA,Sonoma ,483878,487641,490509,494657,499168,501474,503070
06099,CA,Stanislaus ,514453,518073,521360,524744,529754,535385,541560
06101,CA,Sutter ,94737,94614,94362,94801,95236,95978,96651
06103,CA,Tehama ,63463,63254,63133,62835,62756,63073,63276
06105,CA,Trinity ,13786,13716,13500,13430,13121,13068,12782
06107,CA,Tulare ,442179,447384,450701,453354,456115,458238,460437
06109,CA,Tuolumne ,55365,54749,54134,53940,53827,53615,53804
06111,CA,Ventura ,823318,830707,834519,839498,844078,847719,849738
06113,CA,Yolo ,200849,202167,204929,206685,208737,212202,215802
06115,CA,Yuba ,72155,72548,72901,73233,73776,74299,75275
08001,CO,Adams ,441603,452040,460472,470107,480446,490674,498187
08003,CO,Alamosa ,15445,16137,16141,16253,16284,16435,16654
08005,CO,Arapahoe ,572003,585836,596066,607660,618307,629241,637068
08007,CO,Archuleta ,12084,12011,12113,12194,12229,12384,12854
08009,CO,Baca ,3788,3814,3762,3682,3630,3599,3568
08011,CO,Bent ,6499,6322,5811,5738,5780,5892,5861
08013,CO,Boulder ,294567,300597,305350,310287,313204,318738,322226
08014,CO,Broomfield ,55889,57425,58930,60116,61786,64885,66529
08015,CO,Chaffee ,17809,18007,18105,18318,18448,18606,19058
08017,CO,Cheyenne ,1836,1863,1873,1881,1841,1816,1848
08019,CO,Clear Creek ,9088,9052,9075,9100,9215,9364,9436
08021,CO,Conejos ,8256,8317,8279,8257,8276,8125,8129
08023,CO,Costilla ,3524,3646,3603,3521,3540,3563,3721
08025,CO,Crowley ,5823,5846,5418,5325,5608,5639,5694
08027,CO,Custer ,4255,4227,4241,4264,4344,4425,4602
08029,CO,Delta ,30952,30374,30438,30314,29961,29950,30442
08031,CO,Denver ,600158,619281,633563,647433,662425,680032,693060
08033,CO,Dolores ,2064,2033,1998,2030,1975,1981,2056
08035,CO,Douglas ,285465,292607,298754,306442,314981,322381,328632
08037,CO,Eagle ,52197,51751,51942,52379,52815,53346,53989
08039,CO,Elbert ,23086,23260,23400,23670,24128,24698,25231
08041,CO,El Paso ,622263,636901,645641,654993,662647,674290,688284
08043,CO,Fremont ,46824,47417,47122,46467,46427,46713,47446
08045,CO,Garfield ,56389,55964,56709,56914,57195,57768,58887
08047,CO,Gilpin ,5441,5444,5453,5567,5773,5817,5931
08049,CO,Grand ,14843,14543,14147,14254,14461,14580,15008
08051,CO,Gunnison ,15324,15458,15425,15643,15830,16137,16408
08053,CO,Hinsdale ,843,826,797,805,778,769,788
08055,CO,Huerfano ,6711,6522,6582,6479,6407,6459,6677
08057,CO,Jackson ,1394,1380,1347,1355,1395,1352,1357
08059,CO,Jefferson ,534543,539865,546080,551912,559076,565143,571837
08061,CO,Kiowa ,1398,1457,1438,1417,1409,1414,1373
08063,CO,Kit Carson ,8270,8201,8107,8279,8054,8234,8195
08065,CO,Lake ,7310,7371,7280,7296,7351,7461,7618
08067,CO,La Plata ,51334,51788,52356,53339,53882,54770,55623
08069,CO,Larimer ,299630,305267,310965,316605,324709,333869,339993
08071,CO,Las Animas ,15507,15027,14967,14401,14072,14067,14103
08073,CO,Lincoln ,5467,5431,5442,5430,5507,5551,5643
08075,CO,Logan ,22709,22096,21846,21660,21940,21946,21919
08077,CO,Mesa ,146723,147172,147471,147372,147502,148401,150083
08079,CO,Mineral ,712,711,710,722,693,724,732
08081,CO,Moffat ,13795,13424,13164,13099,12899,12899,13109
08083,CO,Montezuma ,25535,25467,25437,25657,25783,26153,26999
08085,CO,Montrose ,41276,40897,40678,40634,40747,40800,41471
08087,CO,Morgan ,28159,28512,28331,28306,28208,28323,28274
08089,CO,Otero ,18831,18867,18689,18525,18407,18284,18295
08091,CO,Ouray ,4436,4454,4546,4579,4615,4660,4857
08093,CO,Park ,16206,16089,16037,16118,16296,16581,17166
08095,CO,Phillips ,4442,4370,4382,4357,4380,4326,4288
08097,CO,Pitkin ,17148,17129,17223,17361,17595,17782,17752
08099,CO,Prowers ,12551,12500,12408,12286,12040,11949,11922
08101,CO,Pueblo ,159063,159785,160397,160803,161350,163117,165123
08103,CO,Rio Blanco ,6666,6782,6796,6740,6660,6548,6545
08105,CO,Rio Grande ,11982,11916,11882,11725,11561,11467,11479
08107,CO,Routt ,23509,23257,23285,23587,24054,24325,24648
08109,CO,Saguache ,6108,6178,6305,6209,6161,6209,6389
08111,CO,San Juan ,699,693,691,695,717,694,694
08113,CO,San Miguel ,7359,7483,7578,7636,7755,7849,8017
08115,CO,Sedgwick ,2379,2372,2372,2342,2330,2385,2407
08117,CO,Summit ,27994,27972,28223,28653,29205,29892,30374
08119,CO,Teller ,23350,23329,23373,23242,23375,23329,24043
08121,CO,Washington ,4814,4812,4737,4781,4784,4860,4908
08123,CO,Weld ,252825,258629,263997,270182,276163,285053,294932
08125,CO,Yuma ,10043,10156,10117,10205,10232,10095,10103
09001,CT,Fairfield ,916829,928890,934931,940621,943686,944674,944177
09003,CT,Hartford ,894014,897057,897420,897737,896258,894692,892389
09005,CT,Litchfield ,189927,188968,187487,186760,185110,183776,182571
09007,CT,Middlesex ,165676,166225,165512,165219,164555,163577,163329
09009,CT,New Haven ,862477,864009,864177,862712,861534,859073,856875
09011,CT,New London ,274055,273226,274267,273405,272053,270639,269801
09013,CT,Tolland ,152691,153093,152006,151881,151758,151684,151118
09015,CT,Windham ,118428,118425,117995,117668,116919,116615,116192
10001,DE,Kent ,162310,165258,167605,169457,171949,173533,174827
10003,DE,New Castle ,538479,542308,546041,549521,552271,555167,556987
10005,DE,Sussex ,197145,200358,203347,206417,210728,215376,220251
11001,DC,District of Columbia,601723,620477,635327,649165,659005,670377,681170
12001,FL,Alachua ,247336,249722,251587,252636,255786,259402,263496
12003,FL,Baker ,27115,27073,27055,27001,27143,27424,27937
12005,FL,Bay ,168852,169647,172029,174994,178860,181947,183974
12007,FL,Bradford ,28520,28491,27141,26910,26682,26935,26926
12009,FL,Brevard ,543376,544456,547753,551299,557299,567934,579130
12011,FL,Broward ,1748066,1787889,1816552,1840051,1865385,1887281,1909632
12013,FL,Calhoun ,14625,14769,14717,14634,14510,14468,14423
12015,FL,Charlotte ,159978,159671,162937,165018,168595,173194,178465
12017,FL,Citrus ,141236,139841,139341,139063,139264,140974,143621
12019,FL,Clay ,190865,192375,194260,196276,199501,203383,208311
12021,FL,Collier ,321520,327541,332332,339244,347899,356570,365136
12023,FL,Columbia ,67531,67344,67949,67512,67942,68286,69299
12027,FL,DeSoto ,34862,34670,34781,34641,35094,35355,35800
12029,FL,Dixie ,16422,16365,16074,15955,15904,16187,16300
12031,FL,Duval ,864263,872480,880870,886873,898372,912081,926255
12033,FL,Escambia ,297619,299698,304218,307782,309449,311236,315187
12035,FL,Flagler ,95696,97412,98605,100013,102471,105188,108310
12037,FL,Franklin ,11549,11493,11637,11559,11678,11749,11901
12039,FL,Gadsden ,46389,47340,46574,46034,46121,46032,46006
12041,FL,Gilchrist ,16939,16987,16886,16912,16973,17181,17212
12043,FL,Glades ,12884,13149,13007,13079,13439,13607,13970
12045,FL,Gulf ,15863,15664,15669,15788,15936,15874,15990
12047,FL,Hamilton ,14799,14605,14732,14344,14068,14303,14361
12049,FL,Hardee ,27731,27633,27379,27255,27264,27252,27360
12051,FL,Hendry ,39140,38873,37777,37630,38294,38890,39290
12053,FL,Hernando ,172778,172909,173110,174019,175695,178326,182835
12055,FL,Highlands ,98786,98308,98045,97817,98085,99447,100917
12057,FL,Hillsborough ,1229226,1271205,1281677,1293189,1317116,1347077,1376238
12059,FL,Holmes ,19927,19842,19739,19652,19640,19329,19487
12061,FL,Indian River ,138028,139027,140650,141966,144740,147792,151563
12063,FL,Jackson ,49746,49148,49011,48990,48786,48590,48229
12065,FL,Jefferson ,14761,14506,14204,14191,14037,14071,13906
12067,FL,Lafayette ,8870,8815,8811,8820,8832,8628,8617
12069,FL,Lake ,297052,299926,303437,307922,315657,325518,335396
12071,FL,Lee ,618754,630543,644096,660085,678048,700285,722336
12073,FL,Leon ,275487,278362,283808,282071,284053,286187,287822
12075,FL,Levy ,40801,40254,39935,39535,39418,39688,39961
12077,FL,Liberty ,8365,8234,8247,8309,8345,8323,8202
12079,FL,Madison ,19224,19079,18939,18724,18516,18398,18224
12081,FL,Manatee ,322833,327373,334096,342246,351713,363110,375888
12083,FL,Marion ,331298,332429,334294,335800,339079,343514,349020
12085,FL,Martin ,146318,147694,148945,151237,153272,155804,158701
12086,FL,Miami-Dade ,2496435,2573361,2607979,2641273,2667299,2692593,2712945
12087,FL,Monroe ,73090,74096,74833,76204,76910,78728,79077
12089,FL,Nassau ,73314,74162,74638,75606,76598,78470,80622
12091,FL,Okaloosa ,180822,183245,190254,193408,195479,198681,201170
12093,FL,Okeechobee ,39996,39449,39287,38989,39101,39409,40314
12095,FL,Orange ,1145956,1169806,1202048,1225366,1253631,1284864,1314367
12097,FL,Osceola ,268685,278906,289501,299822,311445,323028,336015
12099,FL,Palm Beach ,1320134,1336175,1354987,1375619,1397526,1421843,1443810
